window_start	window_end	window_mid	control_maternal_mean	control_paternal_mean	n_controls_maternal	n_controls_paternal	maternal_paternal_delta	abs_delta
23223000	23224000	23223500	0.8332571778711484	0.7152144633110976	2	2	0.11804271456005078	0.11804271456005078
23224000	23225000	23224500	0.8041727941176471	0.5192466165413534	2	2	0.2849261775762937	0.2849261775762937
23225000	23226000	23225500	0.876	0.905184638720353	2	2	-0.02918463872035304	0.02918463872035304
23226000	23227000	23226500	0.950688524590164	0.6532244897959183	1	1	0.29746403479424566	0.29746403479424566
23227000	23228000	23227500	NaN	0.947975051975052	0	1	NaN	NaN
23228000	23229000	23228500	0.9116666666666666	0.9840333333333333	2	2	-0.07236666666666669	0.07236666666666669
23229000	23230000	23229500	NaN	NaN	0	0	NaN	NaN
23230000	23231000	23230500	0.6336338028169014	0.5808548387096774	1	1	0.05277896410722405	0.05277896410722405
23231000	23232000	23231500	0.961125	0.898725	2	2	0.06240000000000001	0.06240000000000001
23232000	23233000	23232500	0.8844743796703726	0.8809556394082751	2	2	0.0035187402620974195	0.0035187402620974195
23233000	23234000	23233500	0.9386104323308271	0.9645023534445871	2	2	-0.02589192111376004	0.02589192111376004
23234000	23235000	23234500	0.9551666666666666	0.9046666666666666	2	2	0.05049999999999999	0.05049999999999999
23235000	23236000	23235500	0.8912767371163868	0.8097636630532972	2	2	0.08151307406308961	0.08151307406308961
23236000	23237000	23236500	0.8417005291005292	0.8404502997002996	2	2	0.0012502294002295633	0.0012502294002295633
23237000	23238000	23237500	NaN	NaN	0	0	NaN	NaN
23238000	23239000	23238500	0.6682417033186725	0.675345945005221	2	2	-0.007104241686548551	0.007104241686548551
23239000	23240000	23239500	0.8967188834154352	0.7776427421645677	2	2	0.1190761412508674	0.1190761412508674
23240000	23241000	23240500	0.9044327733286908	0.9083644345238095	2	2	-0.003931661195118785	0.003931661195118785
23241000	23242000	23241500	0.6306878881987578	0.5688360248447205	2	2	0.06185186335403725	0.06185186335403725
23242000	23243000	23242500	0.9475896091898621	0.9568800912921348	2	2	-0.009290482102272679	0.009290482102272679
23243000	23244000	23243500	0.7162442877977637	0.8017965195411239	2	2	-0.08555223174336013	0.08555223174336013
23244000	23245000	23244500	0.7640043542905692	0.657981343283582	2	2	0.10602301100698719	0.10602301100698719
23245000	23246000	23245500	0.8083845381526105	0.7270948275862068	2	2	0.08128971056640366	0.08128971056640366
23246000	23247000	23246500	0.8775406976744187	0.9189297877045555	2	2	-0.0413890900301368	0.0413890900301368
23247000	23248000	23247500	0.8423757338551859	0.7569626168224299	2	2	0.085413117032756	0.085413117032756
23248000	23249000	23248500	0.7705823410881114	0.6920312500000001	2	2	0.07855109108811131	0.07855109108811131
23249000	23250000	23249500	0.9377681258549933	0.9214827586206897	2	2	0.016285367234303516	0.016285367234303516
23250000	23251000	23250500	0.8068654785979104	0.7736148394241418	2	2	0.03325063917376858	0.03325063917376858
23251000	23252000	23251500	0.9545319351066939	0.9308961916461916	2	2	0.023635743460502234	0.023635743460502234
23252000	23253000	23252500	0.8803621438263229	0.9149609053497942	2	2	-0.0345987615234713	0.0345987615234713
23253000	23254000	23253500	0.8569246428571429	0.8801670092497429	2	2	-0.023242366392600022	0.023242366392600022
23254000	23255000	23254500	0.9422555017588392	0.8943096001807092	2	2	0.04794590157813006	0.04794590157813006
23255000	23256000	23255500	0.8038082799685426	0.8310625	2	2	-0.027254220031457388	0.027254220031457388
23256000	23257000	23256500	0.8353146103896104	0.7927467607105537	2	2	0.04256784967905669	0.04256784967905669
23257000	23258000	23257500	0.735125	0.8156900161030596	2	2	-0.08056501610305955	0.08056501610305955
23258000	23259000	23258500	0.9092683574436916	0.9204951612903225	2	2	-0.011226803846630884	0.011226803846630884
23259000	23260000	23259500	0.9573125	0.9472274509803922	2	2	0.010085049019607828	0.010085049019607828
23260000	23261000	23260500	0.9406510941857971	0.7818262528177562	2	2	0.15882484136804087	0.15882484136804087
23261000	23262000	23261500	0.9213621224489796	0.8785120320855615	2	2	0.042850090363418136	0.042850090363418136
23262000	23263000	23262500	0.8452019360531506	0.9028501048218028	2	2	-0.0576481687686522	0.0576481687686522
23263000	23264000	23263500	0.9021206005122854	0.847239764415313	2	2	0.05488083609697236	0.05488083609697236
23264000	23265000	23264500	0.8159384246605059	0.7083049027763335	2	2	0.10763352188417241	0.10763352188417241
23265000	23266000	23265500	0.750044506961663	0.817627592480291	2	2	-0.06758308551862802	0.06758308551862802
23266000	23267000	23266500	0.7516938068296626	0.8299075326383019	2	2	-0.07821372580863928	0.07821372580863928
23267000	23268000	23267500	0.7857158469945356	0.7932925407925409	2	2	-0.007576693798005296	0.007576693798005296
23268000	23269000	23268500	0.5125	0.6427380952380952	1	1	-0.13023809523809526	0.13023809523809526
23269000	23270000	23269500	0.8075199999999999	0.8989404761904761	2	2	-0.09142047619047622	0.09142047619047622
23270000	23271000	23270500	0.8279189560439559	0.818625	2	2	0.009293956043955887	0.009293956043955887
23271000	23272000	23271500	0.8731866438356164	0.898970275610244	2	2	-0.025783631774627613	0.025783631774627613
23272000	23273000	23272500	0.8795755565234223	0.853702817531306	2	2	0.025872738992116395	0.025872738992116395
23273000	23274000	23273500	0.9133145524207593	0.8947785736486678	2	2	0.018535978772091566	0.018535978772091566
23274000	23275000	23274500	0.8350088985088986	0.798736431726522	2	2	0.03627246678237661	0.03627246678237661
23275000	23276000	23275500	0.8942921052631578	0.8123836996336996	2	2	0.08190840562945823	0.08190840562945823
