window_start	window_end	window_mid	pwsdel_retained_maternal_mean	n_pwsdel_samples	asdel_retained_paternal_mean	n_asdel_samples	reciprocal_delta	reciprocal_delta_smoothed	abs_reciprocal_delta_smoothed	boundary_threshold	delta_state
22143000	22144000	22143500	0.7993016916096157	5	0.8925206381649917	3	-0.09321894655537599	-0.09720852189726376	0.09720852189726376	0.1	low_delta
22144000	22145000	22144500	NaN	0	NaN	0	NaN	-0.10191778396743989	0.10191778396743989	0.1	paternal_higher
22145000	22146000	22145500	0.6795430512820513	5	0.8950555555555555	3	-0.2155125042735042	-0.10191778396743989	0.10191778396743989	0.1	paternal_higher
22146000	22147000	22146500	0.6934074712643679	5	0.8264974397650141	3	-0.13308996850064625	-0.10191778396743989	0.10191778396743989	0.1	paternal_higher
22147000	22148000	22147500	0.6508463458110517	5	0.729841414141414	3	-0.0789950683303623	-0.09720852189726376	0.09720852189726376	0.1	low_delta
22148000	22149000	22148500	0.4805898476790646	5	0.719478431372549	3	-0.23888858369348437	-0.09684919309451223	0.09684919309451223	0.1	low_delta
22149000	22150000	22149500	0.8387539335664336	4	0.7888243243243243	2	0.04992960924210932	-0.09503406982494411	0.09503406982494411	0.1	low_delta
22150000	22151000	22150500	0.8099820357999759	5	0.8568289473684211	3	-0.046846911568445226	-0.08610700744286914	0.08610700744286914	0.1	low_delta
22151000	22152000	22151500	0.7013666666666667	5	0.8653313953488372	3	-0.1639647286821705	-0.08610700744286914	0.08610700744286914	0.1	low_delta
22152000	22153000	22152500	0.9148503607322838	5	0.83415873015873	3	0.08069163057355377	-0.0789950683303623	0.0789950683303623	0.1	low_delta
22153000	22154000	22153500	0.8353243243243244	5	0.8355592682270648	3	-0.00023494390274048094	-0.09321894655537599	0.09321894655537599	0.1	low_delta
22154000	22155000	22154500	0.7478126315789474	5	0.9307761158594491	3	-0.1829634842805017	-0.0789950683303623	0.0789950683303623	0.1	low_delta
22155000	22156000	22155500	0.5317091546631264	5	0.7556119087837837	3	-0.2239027541206573	-0.0789950683303623	0.0789950683303623	0.1	low_delta
22156000	22157000	22156500	NaN	0	NaN	0	NaN	-0.0789950683303623	0.0789950683303623	0.1	low_delta
22157000	22158000	22157500	0.7151412568595741	5	0.8119904499540863	3	-0.09684919309451223	-0.083984163555621	0.083984163555621	0.1	low_delta
22158000	22159000	22158500	0.8265438410767636	5	0.8989726495726496	3	-0.07242880849588595	-0.09321894655537599	0.09321894655537599	0.1	low_delta
22159000	22160000	22159500	0.5547966285278413	5	0.7265489267676767	3	-0.1717522982398354	-0.083984163555621	0.083984163555621	0.1	low_delta
22160000	22161000	22160500	0.735667474216285	5	0.6636180657361713	3	0.07204940848011365	-0.09041667832506661	0.09041667832506661	0.1	low_delta
22161000	22162000	22161500	0.5545287329425784	5	0.14314316239316238	3	0.41138557054941605	-0.09041667832506661	0.09041667832506661	0.1	low_delta
22162000	22163000	22162500	0.9071129367967898	4	0.8142832234432235	3	0.09282971335356638	-0.09041667832506661	0.09041667832506661	0.1	low_delta
22163000	22164000	22163500	NaN	0	NaN	0	NaN	-0.09647827620093574	0.09647827620093574	0.1	low_delta
22164000	22165000	22164500	0.9533374838813669	4	0.9667533910434293	3	-0.013415907162062424	-0.09610735930735925	0.09610735930735925	0.1	low_delta
22165000	22166000	22165500	0.8517113351806239	4	0.8996836734693877	3	-0.047972338288763794	-0.09684919309451223	0.09684919309451223	0.1	low_delta
22166000	22167000	22166500	0.792870631650831	4	0.9674775596072931	3	-0.17460692795646204	-0.10288649036527397	0.10288649036527397	0.1	paternal_higher
22167000	22168000	22167500	NaN	0	NaN	0	NaN	-0.10288649036527397	0.10288649036527397	0.1	paternal_higher
22168000	22169000	22168500	0.6785627946127946	4	0.862160674981658	3	-0.1835978803688635	-0.10288649036527397	0.10288649036527397	0.1	paternal_higher
22169000	22170000	22169500	0.8977365111681567	4	0.8497262794709602	3	0.048010231697196426	-0.10288649036527397	0.10288649036527397	0.1	paternal_higher
22170000	22171000	22170500	0.8484014457150519	4	0.9323856092706729	3	-0.083984163555621	-0.10288649036527397	0.10288649036527397	0.1	paternal_higher
22171000	22172000	22171500	0.6741202239921558	4	0.7770067143574297	3	-0.10288649036527397	-0.10288649036527397	0.10288649036527397	0.1	paternal_higher
22172000	22173000	22172500	0.6636160714285715	4	0.7715446796002352	3	-0.10792860817166372	-0.10540754926846885	0.10540754926846885	0.1	paternal_higher
22173000	22174000	22173500	0.7955195983842658	4	0.9833333333333334	3	-0.1878137349490676	-0.10540754926846885	0.10540754926846885	0.1	paternal_higher
22174000	22175000	22174500	0.8753333333333333	1	0.7083333333333334	1	0.16699999999999993	-0.12260551177183404	0.12260551177183404	0.1	paternal_higher
22175000	22176000	22175500	0.5596595978407168	4	0.8055308076955674	3	-0.24587120985485056	-0.12260551177183404	0.12260551177183404	0.1	paternal_higher
22176000	22177000	22176500	0.4784017134371692	4	0.8360568783068784	3	-0.35765516486970916	-0.13757127262106716	0.13757127262106716	0.1	paternal_higher
22177000	22178000	22177500	0.5866426966292134	4	0.866948661184904	3	-0.28030596455569057	-0.13757127262106716	0.13757127262106716	0.1	paternal_higher
22178000	22179000	22178500	0.8753212121212122	4	0.9714285714285714	3	-0.09610735930735925	-0.13757127262106716	0.13757127262106716	0.1	paternal_higher
22179000	22180000	22179500	NaN	0	NaN	0	NaN	-0.13728241537200436	0.13728241537200436	0.1	paternal_higher
22180000	22181000	22180500	0.5607777335029674	4	0.7844761904761905	3	-0.2236984569732231	-0.13728241537200436	0.13728241537200436	0.1	paternal_higher
22181000	22182000	22181500	0.5505000206361435	4	0.8204782807572967	3	-0.2699782601211532	-0.13728241537200436	0.13728241537200436	0.1	paternal_higher
22182000	22183000	22182500	0.5109545238095238	4	0.7607142857142857	3	-0.2497597619047619	-0.13728241537200436	0.13728241537200436	0.1	paternal_higher
22183000	22184000	22183500	0.8302721112324118	4	0.8856190476190476	3	-0.05534693638663579	-0.13127929528797733	0.13127929528797733	0.1	paternal_higher
22184000	22185000	22184500	0.8623969623284289	4	0.8735720430107526	3	-0.011175080682323757	-0.13127929528797733	0.13127929528797733	0.1	paternal_higher
22185000	22186000	22185500	0.7884266037393479	4	0.9257090191113523	3	-0.13728241537200436	-0.13127929528797733	0.13127929528797733	0.1	paternal_higher
22186000	22187000	22186500	0.7771072106078204	4	0.961890158980423	3	-0.18478294837260256	-0.13127929528797733	0.13127929528797733	0.1	paternal_higher
22187000	22188000	22187500	0.5970710784313725	4	0.8028351254480287	3	-0.20576404701665618	-0.13757127262106716	0.13757127262106716	0.1	paternal_higher
22188000	22189000	22188500	0.8778579272302465	4	0.9704076422764228	3	-0.09254971504617637	-0.13757127262106716	0.13757127262106716	0.1	paternal_higher
22189000	22190000	22189500	0.86213987012987	4	1.0	3	-0.13786012987012997	-0.13757127262106716	0.13757127262106716	0.1	paternal_higher
22190000	22191000	22190500	0.6820857526811175	4	0.9551918786256136	3	-0.2731061259444961	-0.14488507842495457	0.14488507842495457	0.1	paternal_higher
22191000	22192000	22191500	0.7252931506849315	4	0.9295777777777778	3	-0.20428462709284634	-0.13786012987012997	0.13786012987012997	0.1	paternal_higher
22192000	22193000	22192500	0.795363796716679	4	0.8644102223534041	3	-0.06904642563672514	-0.13786012987012997	0.13786012987012997	0.1	paternal_higher
22193000	22194000	22193500	0.8569942926323071	4	0.9822704678362574	3	-0.1252761752039503	-0.13786012987012997	0.13786012987012997	0.1	paternal_higher
22194000	22195000	22194500	0.8400905215844328	4	0.8793157925005751	3	-0.03922527091614236	-0.15191002697977918	0.15191002697977918	0.1	paternal_higher
22195000	22196000	22195500	0.837275018089604	4	0.8350833333333334	3	0.0021916847562706288	-0.14488507842495457	0.14488507842495457	0.1	paternal_higher
22196000	22197000	22196500	0.9032287379501018	4	0.9404310515873014	3	-0.03720231363719961	-0.13757127262106716	0.13757127262106716	0.1	paternal_higher
22197000	22198000	22197500	0.8090745164410058	4	0.960984543420785	3	-0.15191002697977918	-0.13127929528797733	0.13127929528797733	0.1	paternal_higher
22198000	22199000	22198500	0.7994458705357143	4	0.8651284722222222	3	-0.06568260168650797	-0.11863636241666353	0.11863636241666353	0.1	paternal_higher
22199000	22200000	22199500	0.7880989056749087	4	0.9458542752364408	3	-0.15775536956153213	-0.11863636241666353	0.11863636241666353	0.1	paternal_higher
22200000	22201000	22200500	0.7725692581611936	4	0.8116657520325203	3	-0.03909649387132674	-0.11863636241666353	0.11863636241666353	0.1	paternal_higher
22201000	22202000	22201500	0.7965435624888375	4	0.9085401121182143	3	-0.11199654962937677	-0.11863636241666353	0.11863636241666353	0.1	paternal_higher
22202000	22203000	22202500	0.7916482921330033	4	0.9668555555555556	3	-0.17520726342255233	-0.10387564259758775	0.10387564259758775	0.1	paternal_higher
22203000	22204000	22203500	0.9233169433166148	4	0.9876707818930042	3	-0.06435383857638932	-0.09415222530598755	0.09415222530598755	0.1	low_delta
22204000	22205000	22204500	0.45840833333333336	4	0.8574803921568628	3	-0.3990720588235294	-0.09618020463522747	0.09618020463522747	0.1	low_delta
22205000	22206000	22205500	0.44809249946213425	4	0.7161740079365079	3	-0.2680815084743736	-0.08402153633921078	0.08402153633921078	0.1	low_delta
22206000	22207000	22206500	NaN	0	NaN	0	NaN	-0.07066738137467399	0.07066738137467399	0.1	low_delta
22207000	22208000	22207500	0.655496899658279	5	0.9292666666666666	3	-0.2737697670083876	-0.06736451366161655	0.06736451366161655	0.1	low_delta
22208000	22209000	22208500	0.41487659757659756	5	0.8101089743589744	3	-0.3952323767823769	-0.06501822013144865	0.06501822013144865	0.1	low_delta
22209000	22210000	22209500	0.7576377302415438	5	0.9218491263193019	3	-0.16421139607775814	-0.06421186473956869	0.06421186473956869	0.1	low_delta
22210000	22211000	22210500	0.6809921508810877	5	0.7767468864468864	3	-0.09575473556579872	-0.06421186473956869	0.06421186473956869	0.1	low_delta
22211000	22212000	22211500	0.4945318072745124	5	0.29419508316146975	3	0.20033672411304265	-0.06501822013144865	0.06501822013144865	0.1	low_delta
22212000	22213000	22212500	0.6607621119010286	5	0.39920107201625704	3	0.2615610398847716	-0.0689854693995654	0.0689854693995654	0.1	low_delta
22213000	22214000	22213500	0.8708912925170068	5	0.9431796296296296	3	-0.07228833711262284	-0.06501822013144865	0.06501822013144865	0.1	low_delta
22214000	22215000	22214500	0.9644837077815801	5	0.939911111111111	3	0.02457259667046907	-0.06832108784450608	0.06832108784450608	0.1	low_delta
22215000	22216000	22215500	0.9372606327367737	5	0.9396601793192311	3	-0.0023995465824573348	-0.06832108784450608	0.06832108784450608	0.1	low_delta
22216000	22217000	22216500	0.8079076048839287	5	0.9510285653701684	3	-0.1431209604862398	-0.07460981518222265	0.07460981518222265	0.1	low_delta
22217000	22218000	22217500	0.7349714407814407	5	0.7990413316841888	3	-0.06406989090274806	-0.07460981518222265	0.07460981518222265	0.1	low_delta
22218000	22219000	22218500	0.9255998073063028	5	0.9420593817612207	3	-0.01645957445491797	-0.06832108784450608	0.06832108784450608	0.1	low_delta
22219000	22220000	22219500	0.7516911046535976	5	0.8482967783582538	3	-0.09660567370465623	-0.07460981518222265	0.07460981518222265	0.1	low_delta
22220000	22221000	22220500	0.9197993063414757	5	0.8688133333333333	3	0.05098597300814234	-0.06817911400768545	0.06817911400768545	0.1	low_delta
22221000	22222000	22221500	0.8755811020846623	5	0.8798945729231192	3	-0.004313470838456901	-0.06817911400768545	0.06817911400768545	0.1	low_delta
22222000	22223000	22222500	0.8587331737063941	5	0.7498656527814944	3	0.10886752092489971	-0.06817911400768545	0.06817911400768545	0.1	low_delta
22223000	22224000	22223500	0.9180274900285706	5	0.9223825136612022	3	-0.004355023632631516	-0.06370229238673358	0.06370229238673358	0.1	low_delta
22224000	22225000	22224500	0.9199222857142857	5	0.9302764423076922	2	-0.01035415659340655	-0.05361287829809669	0.05361287829809669	0.1	low_delta
22225000	22226000	22225500	0.8982666666666667	5	0.9226666666666666	3	-0.024399999999999977	-0.04212309552540339	0.04212309552540339	0.1	low_delta
22226000	22227000	22226500	0.7567551160533198	5	0.8754257429224547	3	-0.11867062686913488	-0.0403551283253325	0.0403551283253325	0.1	low_delta
22227000	22228000	22227500	0.6505616623053572	5	0.8515162843387142	3	-0.200954622033357	-0.04389106272547427	0.04389106272547427	0.1	low_delta
22228000	22229000	22228500	0.827967694063927	5	0.8913023879346461	3	-0.0633346938707191	-0.0633346938707191	0.0633346938707191	0.1	low_delta
22229000	22230000	22229500	0.7278292073217285	5	0.8245333333333332	3	-0.09670412601160472	-0.0633346938707191	0.0633346938707191	0.1	low_delta
22230000	22231000	22230500	0.8401459637140934	5	0.9170772569659159	3	-0.07693129325182246	-0.06406989090274806	0.06406989090274806	0.1	low_delta
22231000	22232000	22231500	0.8193226527462505	5	0.9549444444444445	3	-0.135621791698194	-0.06842775083439684	0.06842775083439684	0.1	low_delta
22232000	22233000	22232500	0.7181513326642133	5	0.8523625730994152	3	-0.13421124043520194	-0.06435813385717104	0.06435813385717104	0.1	low_delta
22233000	22234000	22233500	0.7972276857860761	5	0.8411187485115503	3	-0.04389106272547427	-0.06871599378881982	0.06871599378881982	0.1	low_delta
22234000	22235000	22234500	0.7544063517814562	5	0.898017006802721	3	-0.1436106550212648	-0.07485845200893404	0.07485845200893404	0.1	low_delta
22235000	22236000	22235500	0.8483008786576727	5	0.8868378567501374	3	-0.0385369780924647	-0.07485845200893404	0.07485845200893404	0.1	low_delta
22236000	22237000	22236500	0.8036431341684631	5	0.8984666666666667	3	-0.09482353249820363	-0.07693129325182246	0.07693129325182246	0.1	low_delta
22237000	22238000	22237500	NaN	0	NaN	0	NaN	-0.08728021829936294	0.08728021829936294	0.1	low_delta
22238000	22239000	22238500	0.8658760452331998	5	0.9062311735585323	3	-0.0403551283253325	-0.08728021829936294	0.08728021829936294	0.1	low_delta
22239000	22240000	22239500	0.875492339326262	5	0.9118648560803143	3	-0.036372516754052286	-0.08728021829936294	0.08728021829936294	0.1	low_delta
22240000	22241000	22240500	0.8638988235294118	5	0.9038823754789272	3	-0.03998355194951542	-0.08728021829936294	0.08728021829936294	0.1	low_delta
22241000	22242000	22241500	NaN	0	NaN	0	NaN	-0.09234241054613934	0.09234241054613934	0.1	low_delta
22242000	22243000	22242500	0.7039789225597779	5	0.7912591408591408	3	-0.08728021829936294	-0.08728021829936294	0.08728021829936294	0.1	low_delta
22243000	22244000	22243500	0.7508613960784314	5	0.8715118203309693	3	-0.12065042425253791	-0.08418065894678806	0.08418065894678806	0.1	low_delta
22244000	22245000	22244500	0.7717788726067615	5	0.8817509665838167	3	-0.10997209397705521	-0.08728021829936294	0.08728021829936294	0.1	low_delta
22245000	22246000	22245500	0.7821072463768115	5	0.8548928571428571	3	-0.07278561076604562	-0.08728021829936294	0.08728021829936294	0.1	low_delta
22246000	22247000	22246500	NaN	0	NaN	0	NaN	-0.08728021829936294	0.08728021829936294	0.1	low_delta
22247000	22248000	22247500	0.8308500000000001	5	0.8954963768115941	3	-0.06464637681159402	-0.08418065894678806	0.08418065894678806	0.1	low_delta
22248000	22249000	22248500	0.7125736767045143	5	0.9099638861194195	3	-0.19739020941490515	-0.08418065894678806	0.08418065894678806	0.1	low_delta
22249000	22250000	22249500	0.700051186440678	5	0.7923935969868173	3	-0.09234241054613934	-0.08418065894678806	0.08418065894678806	0.1	low_delta
22250000	22251000	22250500	0.5503959131545338	5	0.6862789023841657	3	-0.13588298922963182	-0.08418065894678806	0.08418065894678806	0.1	low_delta
22251000	22252000	22251500	NaN	0	NaN	0	NaN	-0.08418065894678806	0.08418065894678806	0.1	low_delta
22252000	22253000	22252500	0.8713815151515151	5	0.9842222222222222	3	-0.11284070707070715	-0.08418065894678806	0.08418065894678806	0.1	low_delta
22253000	22254000	22253500	0.8358157140222119	5	0.9011512405609494	3	-0.06533552653873753	-0.0857304386230755	0.0857304386230755	0.1	low_delta
22254000	22255000	22254500	0.5670396825396825	3	0.47633333333333333	1	0.09070634920634918	-0.08781704355424397	0.08781704355424397	0.1	low_delta
22255000	22256000	22255500	0.5963582299421009	5	0.6805388888888889	3	-0.08418065894678806	-0.09034813967763217	0.09034813967763217	0.1	low_delta
22256000	22257000	22256500	0.8055486141583467	5	0.9385238095238094	3	-0.13297519536546276	-0.09034813967763217	0.09034813967763217	0.1	low_delta
22257000	22258000	22257500	0.9559425621663001	5	0.931499874888293	3	0.024442687278007136	-0.09234241054613934	0.09234241054613934	0.1	low_delta
22258000	22259000	22258500	0.6751756565356566	5	0.6657475304540421	3	0.009428126081614474	-0.09234241054613934	0.09234241054613934	0.1	low_delta
22259000	22260000	22259500	0.7230501431924883	5	0.8288224865047233	3	-0.10577234331223506	-0.09234241054613934	0.09234241054613934	0.1	low_delta
22260000	22261000	22260500	0.754079691281578	5	0.842433560090703	3	-0.08835386880912499	-0.09234241054613934	0.09234241054613934	0.1	low_delta
22261000	22262000	22261500	0.9866916666666666	5	0.9722222222222222	3	0.014469444444444424	-0.09234241054613934	0.09234241054613934	0.1	low_delta
22262000	22263000	22262500	0.8362690476190476	5	0.899	3	-0.06273095238095239	-0.09736724548846976	0.09736724548846976	0.1	low_delta
22263000	22264000	22263500	0.7584127787774879	5	0.9107304669195336	3	-0.15231768814204572	-0.10236788691480003	0.10236788691480003	0.1	paternal_higher
22264000	22265000	22264500	0.7492126726633581	5	0.7625483405483405	3	-0.013335667884982416	-0.09734305197246962	0.09734305197246962	0.1	low_delta
22265000	22266000	22265500	0.7120745458643227	5	0.8857343434343434	3	-0.1736597975700207	-0.10236788691480003	0.10236788691480003	0.1	paternal_higher
22266000	22267000	22266500	0.8879251759351758	5	0.9528976545842217	3	-0.06497247864904587	-0.1023436933987999	0.1023436933987999	0.1	paternal_higher
22267000	22268000	22267500	0.7721038746061787	5	0.9449633370744482	3	-0.17285946246826955	-0.09534878110396244	0.09534878110396244	0.1	low_delta
22268000	22269000	22268500	0.6857344953682822	5	0.9907499999999999	3	-0.30501550463171767	-0.08626726387795652	0.08626726387795652	0.1	low_delta
22269000	22270000	22269500	0.6369513513513514	5	0.9091363636363635	3	-0.27218501228501213	-0.08835386880912499	0.08835386880912499	0.1	low_delta
22270000	22271000	22270500	0.7034621730175076	5	0.8943073632250104	3	-0.1908451902075028	-0.1023436933987999	0.1023436933987999	0.1	paternal_higher
22271000	22272000	22271500	0.7875723886328725	5	0.759444267797209	3	0.028128120835663517	-0.10239208043080017	0.10239208043080017	0.1	paternal_higher
22272000	22273000	22272500	0.41778205456095485	5	0.7198636363636363	3	-0.3020815818026814	-0.1023436933987999	0.1023436933987999	0.1	paternal_higher
22273000	22274000	22273500	0.9298279222683578	5	0.9460977225672877	3	-0.016269800298929993	-0.1023436933987999	0.1023436933987999	0.1	paternal_higher
22274000	22275000	22274500	0.8248134977082346	5	0.9611439507860561	3	-0.13633045307782143	-0.10239208043080017	0.10239208043080017	0.1	paternal_higher
22275000	22276000	22275500	0.707707481394438	5	0.8150325657649602	3	-0.10732508437052224	-0.10239208043080017	0.10239208043080017	0.1	paternal_higher
22276000	22277000	22276500	0.8908950069365394	5	0.9604761142302628	3	-0.06958110729372335	-0.10239208043080017	0.10239208043080017	0.1	paternal_higher
22277000	22278000	22277500	0.8925623413379074	5	0.9949544217687075	3	-0.10239208043080017	-0.10732508437052224	0.10732508437052224	0.1	paternal_higher
22278000	22279000	22278500	0.7849366666666666	5	0.8872803600654665	3	-0.1023436933987999	-0.10966994064921576	0.10966994064921576	0.1	paternal_higher
22279000	22280000	22279500	0.6870757575757576	2	0.7406666666666667	1	-0.05359090909090913	-0.10966994064921576	0.10966994064921576	0.1	paternal_higher
22280000	22281000	22280500	0.7437579248366013	5	0.8534278654858171	3	-0.10966994064921576	-0.11969474936033342	0.11969474936033342	0.1	paternal_higher
22281000	22282000	22281500	NaN	0	NaN	0	NaN	-0.11969474936033342	0.11969474936033342	0.1	paternal_higher
22282000	22283000	22282500	0.6024091568232017	5	0.6391412912912912	3	-0.03673213446808943	-0.11969474936033342	0.11969474936033342	0.1	paternal_higher
22283000	22284000	22283500	0.7927407667209145	5	0.6619082706766918	3	0.13083249604422276	-0.11969474936033342	0.11969474936033342	0.1	paternal_higher
22284000	22285000	22284500	NaN	0	NaN	0	NaN	-0.11969474936033342	0.11969474936033342	0.1	paternal_higher
22285000	22286000	22285500	0.5754991088011088	5	0.7223099812558575	3	-0.14681087245474878	-0.10966994064921576	0.10966994064921576	0.1	paternal_higher
22286000	22287000	22286500	0.5712862926585237	5	0.8008620247469067	3	-0.229575732088383	-0.10732508437052224	0.10732508437052224	0.1	paternal_higher
22287000	22288000	22287500	0.7416120692115771	5	0.8299487069048438	3	-0.08833663769326672	-0.10732508437052224	0.10732508437052224	0.1	paternal_higher
22288000	22289000	22288500	0.8927918710648182	5	0.9080810165484633	3	-0.015289145483645128	-0.10732508437052224	0.10732508437052224	0.1	paternal_higher
22289000	22290000	22289500	0.7110452990993412	5	0.8307400484596746	3	-0.11969474936033342	-0.10966994064921576	0.10966994064921576	0.1	paternal_higher
22290000	22291000	22290500	0.760265409986371	5	0.8979944117372209	3	-0.1377290017508499	-0.10732508437052224	0.10732508437052224	0.1	paternal_higher
22291000	22292000	22291500	0.9101111426519563	5	0.9346146218627013	3	-0.024503479210745027	-0.10239208043080017	0.10239208043080017	0.1	paternal_higher
22292000	22293000	22292500	0.7846759007853904	5	0.9255904088050314	3	-0.140914508019641	-0.10966994064921576	0.10966994064921576	0.1	paternal_higher
22293000	22294000	22293500	0.7220422467563655	5	0.9616771067353862	3	-0.23963485997902068	-0.10966994064921576	0.10966994064921576	0.1	paternal_higher
22294000	22295000	22294500	0.7215828082503741	5	0.9695163398692811	3	-0.24793353161890697	-0.11213636164764962	0.11213636164764962	0.1	paternal_higher
22295000	22296000	22295500	0.6988598963585434	5	0.8823333333333333	3	-0.1834734369747899	-0.1146483539638401	0.1146483539638401	0.1	paternal_higher
22296000	22297000	22296500	0.7706141954410848	5	0.9053492664055912	3	-0.13473507096450643	-0.11969474936033342	0.11969474936033342	0.1	paternal_higher
22297000	22298000	22297500	0.8302360080107481	5	0.8839342403628119	3	-0.053698232352063724	-0.122394829563515	0.122394829563515	0.1	paternal_higher
22298000	22299000	22298500	0.6720181910569105	5	0.9105015015015016	3	-0.23848331044459103	-0.1299149903656015	0.1299149903656015	0.1	paternal_higher
22299000	22300000	22299500	0.7632778111471861	5	0.9272800730239137	3	-0.16400226187672762	-0.13623203635767817	0.13623203635767817	0.1	paternal_higher
22300000	22301000	22300500	0.6919218	5	0.775	3	-0.08307819999999999	-0.13473507096450643	0.13473507096450643	0.1	paternal_higher
22301000	22302000	22301500	0.8854078128897006	5	0.9382551639494645	3	-0.0528473510597639	-0.12509490976669657	0.12509490976669657	0.1	paternal_higher
22302000	22303000	22302500	0.8140484621983036	5	0.8663478852169183	3	-0.05229942301861468	-0.11969474936033342	0.11969474936033342	0.1	paternal_higher
22303000	22304000	22303500	0.7278501449275362	5	0.8399865065751858	3	-0.11213636164764962	-0.11969474936033342	0.11969474936033342	0.1	paternal_higher
22304000	22305000	22304500	0.7845344692141952	5	0.9096293789808918	2	-0.12509490976669657	-0.12509490976669657	0.12509490976669657	0.1	paternal_higher
22305000	22306000	22305500	0.7657179487179487	3	0.7690769230769232	1	-0.003358974358974476	-0.1299149903656015	0.1299149903656015	0.1	paternal_higher
22306000	22307000	22306500	0.6396985908985909	3	0.593	2	0.046698590898590964	-0.1299149903656015	0.1299149903656015	0.1	paternal_higher
22307000	22308000	22307500	0.5834448355199313	5	0.8305999975226062	3	-0.24715516200267484	-0.1299149903656015	0.1299149903656015	0.1	paternal_higher
22308000	22309000	22308500	0.8010984766584766	5	0.7554168440471122	3	0.045681632611364376	-0.1299149903656015	0.1299149903656015	0.1	paternal_higher
22309000	22310000	22309500	0.7976882051759449	5	0.912336559139785	3	-0.1146483539638401	-0.1299149903656015	0.1299149903656015	0.1	paternal_higher
22310000	22311000	22310500	0.6632272950668776	5	0.9022175585988638	3	-0.23899026353198616	-0.1299149903656015	0.1299149903656015	0.1	paternal_higher
22311000	22312000	22311500	0.6755330554554645	5	0.83625	3	-0.16071694454453556	-0.11987163186526834	0.11987163186526834	0.1	paternal_higher
22312000	22313000	22312500	0.6865322684753531	5	0.8681504205269729	3	-0.1816181520516198	-0.11987163186526834	0.11987163186526834	0.1	paternal_higher
22313000	22314000	22313500	0.7240425129757693	5	0.9437728047740835	3	-0.21973029179831427	-0.13305435713941632	0.13305435713941632	0.1	paternal_higher
22314000	22315000	22314500	0.49766222943722943	5	0.7646643034825872	3	-0.26700207404535775	-0.13305435713941632	0.13305435713941632	0.1	paternal_higher
22315000	22316000	22315500	0.7216415076195276	5	0.7274710144927536	3	-0.005829506873226031	-0.12509490976669657	0.12509490976669657	0.1	paternal_higher
22316000	22317000	22316500	0.6965669841269841	5	0.7975833333333333	3	-0.10101634920634917	-0.14101380451213608	0.14101380451213608	0.1	paternal_higher
22317000	22318000	22317500	0.6587673976794595	5	0.7329843317972351	3	-0.07421693411777563	-0.1424078952078579	0.1424078952078579	0.1	paternal_higher
22318000	22319000	22318500	0.8505362159005015	5	0.9470201602542753	3	-0.09648394435377372	-0.14290723789106113	0.14290723789106113	0.1	paternal_higher
22319000	22320000	22319500	0.7900982228672795	5	0.9857407407407407	3	-0.1956425178734612	-0.14290723789106113	0.14290723789106113	0.1	paternal_higher
22320000	22321000	22320500	NaN	0	NaN	0	NaN	-0.14556153852621317	0.14556153852621317	0.1	paternal_higher
22321000	22322000	22321500	0.6999919676186479	5	0.9032783687943263	3	-0.20328640117567842	-0.1540190178466911	0.1540190178466911	0.1	paternal_higher
22322000	22323000	22322500	0.8400399999999999	5	0.9288079710144928	3	-0.08876797101449285	-0.16111789987228703	0.16111789987228703	0.1	paternal_higher
22323000	22324000	22323500	0.7073698338870431	5	0.9153421177587845	3	-0.20797228387174138	-0.16111789987228703	0.16111789987228703	0.1	paternal_higher
22324000	22325000	22324500	0.7595988047934107	5	0.9417037951854464	3	-0.18210499039203576	-0.16183489604575685	0.16183489604575685	0.1	paternal_higher
22325000	22326000	22325500	0.7448252759476341	5	0.8858390804597702	3	-0.14101380451213608	-0.16183489604575685	0.16183489604575685	0.1	paternal_higher
22326000	22327000	22326500	0.8128122878677162	5	0.8839829386299974	3	-0.07117065076228124	-0.16111789987228703	0.16111789987228703	0.1	paternal_higher
22327000	22328000	22327500	0.7888755555555556	5	0.9666666666666667	3	-0.17779111111111112	-0.15441997317444256	0.15441997317444256	0.1	paternal_higher
22328000	22329000	22328500	0.8261604631507776	5	0.9699624490543574	3	-0.14380198590357973	-0.14732109114884662	0.14732109114884662	0.1	paternal_higher
22329000	22330000	22329500	0.7032474370922647	5	0.8653983739837399	3	-0.1621509368914752	-0.14556153852621317	0.14556153852621317	0.1	paternal_higher
22330000	22331000	22330500	NaN	0	NaN	0	NaN	-0.14556153852621317	0.14556153852621317	0.1	paternal_higher
22331000	22332000	22331500	0.6136444897959183	5	0.7785000000000001	3	-0.16485551020408173	-0.15441997317444256	0.15441997317444256	0.1	paternal_higher
22332000	22333000	22332500	NaN	0	NaN	0	NaN	-0.15441997317444256	0.15441997317444256	0.1	paternal_higher
22333000	22334000	22333500	0.7067158333333333	5	0.8487283232118759	3	-0.14201248987854254	-0.16183489604575685	0.16183489604575685	0.1	paternal_higher
22334000	22335000	22334500	0.838575241045875	5	0.9384592592592593	3	-0.09988401821338433	-0.16183489604575685	0.16183489604575685	0.1	paternal_higher
22335000	22336000	22335500	0.7613613162585608	5	0.9086824074074075	3	-0.14732109114884662	-0.15441997317444256	0.15441997317444256	0.1	paternal_higher
22336000	22337000	22336500	0.7189451870748299	5	0.9295357142857142	3	-0.21059052721088434	-0.14732109114884662	0.14732109114884662	0.1	paternal_higher
