window_start	window_end	window_mid	control_maternal_mean	control_paternal_mean	n_controls_maternal	n_controls_paternal	maternal_paternal_delta	abs_delta	control_maternal_mean_smoothed	control_paternal_mean_smoothed
22190000	22191000	22190500	0.5893571428571429	0.8837945205479452	1	1	-0.2944373776908022	0.2944373776908022	0.738609186746988	0.8864484336768409
22191000	22192000	22191500	0.7258767123287672	0.73225	1	1	-0.0063732876712327	0.0063732876712327	0.742375	0.8837945205479452
22192000	22193000	22192500	0.6554	0.9237013888888888	1	1	-0.2683013888888887	0.2683013888888887	0.7461144278606965	0.8837945205479452
22193000	22194000	22193500	0.8025	0.90375	1	1	-0.1012499999999999	0.1012499999999999	0.7461144278606965	0.8837945205479452
22194000	22195000	22194500	0.8221859504132231	0.8705025906735752	1	1	-0.048316640260352	0.048316640260352	0.742375	0.8768384615384616
22195000	22196000	22195500	0.7949743589743591	0.8282	1	1	-0.0332256410256409	0.0332256410256409	0.7442447139303483	0.8736705261060184
22196000	22197000	22196500	0.8975714285714287	0.8768384615384616	1	1	0.0207329670329671	0.0207329670329671	0.7442447139303483	0.8736705261060184
22197000	22198000	22197500	0.7461144278606965	0.952846153846154	1	1	-0.2067317259854574	0.2067317259854574	0.7442447139303483	0.8736705261060184
22198000	22199000	22198500	0.65604	0.9233882352941176	1	1	-0.2673482352941176	0.2673482352941176	0.750420194699579	0.8736705261060184
22199000	22200000	22199500	0.7680441988950276	0.8670996309963099	1	1	-0.0990554321012823	0.0990554321012823	0.750420194699579	0.8688011108349425
22200000	22201000	22200500	0.4926086956521739	0.648	1	1	-0.155391304347826	0.155391304347826	0.750420194699579	0.8736705261060184
22201000	22202000	22201500	0.9481643192488264	0.9242939393939392	1	1	0.0238703798548869	0.0238703798548869	0.757079313377862	0.8688011108349425
22202000	22203000	22202500	0.8453333333333333	0.9859020979020978	1	1	-0.1405687645687645	0.1405687645687645	0.757079313377862	0.8668831488314883
22203000	22204000	22203500	1.0	0.9834	1	1	0.0165999999999999	0.0165999999999999	0.7769220994475138	0.8688011108349425
22204000	22205000	22204500	0.8603953488372093	0.9166666666666666	1	1	-0.0562713178294573	0.0562713178294573	0.7769220994475138	0.8688011108349425
22205000	22206000	22205500	0.5686210526315789	0.8105088757396449	1	1	-0.241887823108066	0.241887823108066	0.7903871794871795	0.8688011108349425
22206000	22207000	22206500	NaN	NaN	0	0	NaN	NaN	0.7987371794871796	0.866314238575078
22207000	22208000	22207500	0.7857999999999999	0.7072	1	1	0.0785999999999998	0.0785999999999998	0.7987371794871796	0.866314238575078
22208000	22209000	22208500	0.5739259259259258	0.6151282051282051	1	1	-0.0412022792022792	0.0412022792022792	0.8071854838709678	0.866314238575078
22209000	22210000	22209500	0.7280735294117648	0.7491202749140894	1	1	-0.0210467455023245	0.0210467455023245	0.8059144312393889	0.8646621503496503
22210000	22211000	22210500	0.9113037974683544	0.8121333333333334	1	1	0.0991704641350209	0.0991704641350209	0.7986456140350877	0.8646621503496503
22211000	22212000	22211500	0.4185599999999999	0.3155729083665338	1	1	0.102987091633466	0.102987091633466	0.7986456140350877	0.866314238575078
22212000	22213000	22212500	0.695192513368984	0.4157877906976744	1	1	0.2794047226713096	0.2794047226713096	0.7915666666666668	0.8646621503496503
22213000	22214000	22213500	0.8671708860759494	0.8455284552845529	1	1	0.0216424307913964	0.0216424307913964	0.7915666666666668	0.8646621503496503
22214000	22215000	22214500	0.9607843137254902	0.856084745762712	1	1	0.1046995679627782	0.1046995679627782	0.7915666666666668	0.8599401001540832
22215000	22216000	22215500	0.8466693548387096	0.8786989619377161	1	1	-0.0320296070990064	0.0320296070990064	0.7965546666666667	0.8599401001540832
22216000	22217000	22216500	0.8118709677419356	0.7898364485981307	1	1	0.0220345191438048	0.0220345191438048	0.7986456140350877	0.8599401001540832
22217000	22218000	22217500	0.6527276995305165	0.8065668202764976	1	1	-0.1538391207459811	0.1538391207459811	0.7965546666666667	0.8599401001540832
22218000	22219000	22218500	0.9302307692307692	0.9140234375	1	1	0.0162073317307691	0.0162073317307691	0.7965546666666667	0.8508066005236324
22219000	22220000	22219500	0.691607476635514	0.8890808080808081	1	1	-0.1974733314452941	0.1974733314452941	0.790788	0.8394308943089431
22220000	22221000	22220500	0.9097132262051916	0.9070697674418606	1	1	0.002643458763331	0.002643458763331	0.7881225130890053	0.8394308943089431
22221000	22222000	22221500	0.8271530864197532	0.8655288461538462	1	1	-0.038375759734093	0.038375759734093	0.7931105130890053	0.8469915003695492
22222000	22223000	22222500	0.5977272727272728	0.7738470948012233	1	1	-0.1761198220739505	0.1761198220739505	0.7931105130890053	0.8469915003695492
22223000	22224000	22223500	0.8427208121827411	0.956344262295082	1	1	-0.1136234501123409	0.1136234501123409	0.7931105130890053	0.8522696456086287
22224000	22225000	22224500	0.7999578947368421	0.8637954545454545	1	1	-0.0638375598086123	0.0638375598086123	0.7965546666666667	0.8581332819722651
22225000	22226000	22225500	0.7973333333333334	0.967	1	1	-0.1696666666666665	0.1696666666666665	0.7985666666666666	0.8619886363636364
22226000	22227000	22226500	0.7168554913294797	0.9083505976095618	1	1	-0.1914951062800821	0.1914951062800821	0.7973333333333334	0.8637954545454545
22227000	22228000	22227500	0.6257096774193548	0.7512188841201717	1	1	-0.1255092067008169	0.1255092067008169	0.7973333333333334	0.8637954545454545
22228000	22229000	22228500	0.7631578947368421	0.9566869565217392	1	1	-0.193529061784897	0.193529061784897	0.7973333333333334	0.8637954545454545
22229000	22230000	22229500	0.4951869158878504	0.6226477987421383	1	1	-0.1274608828542878	0.1274608828542878	0.7973333333333334	0.8637954545454545
22230000	22231000	22230500	0.795776	0.9233476923076922	1	1	-0.1275716923076921	0.1275716923076921	0.795776	0.8655288461538462
22231000	22232000	22231500	0.829627659574468	0.8333333333333334	1	1	-0.0037056737588653	0.0037056737588653	0.7931105130890053	0.8646621503496503
22232000	22233000	22232500	0.64008	0.930793103448276	1	1	-0.2907131034482759	0.2907131034482759	0.7931105130890053	0.8773048271173272
22233000	22234000	22233500	0.8027725752508361	0.8250093749999999	1	1	-0.0222367997491638	0.0222367997491638	0.7965546666666667	0.8773048271173272
22234000	22235000	22234500	0.7623465346534654	0.5563951612903226	1	1	0.2059513733631427	0.2059513733631427	0.7931105130890053	0.8646621503496503
22235000	22236000	22235500	0.7904450261780105	0.8484545454545455	1	1	-0.0580095192765349	0.0580095192765349	0.7965546666666667	0.8619886363636364
22236000	22237000	22236500	0.7998	0.9038365384615384	1	1	-0.1040365384615384	0.1040365384615384	0.795776	0.8601818181818183
22237000	22238000	22237500	NaN	NaN	0	0	NaN	NaN	0.795776	0.8601818181818183
22238000	22239000	22238500	0.7464615384615384	0.8601818181818183	1	1	-0.1137202797202798	0.1137202797202798	0.7973333333333334	0.8637954545454545
22239000	22240000	22239500	0.8836084142394823	0.9047291666666666	1	1	-0.0211207524271842	0.0211207524271842	0.795776	0.8601818181818183
22240000	22241000	22240500	0.9850298507462688	0.9814629629629628	1	1	0.0035668877833058	0.0035668877833058	0.7904450261780105	0.8555555555555555
22241000	22242000	22241500	NaN	NaN	0	0	NaN	NaN	0.7904450261780105	0.8484545454545455
22242000	22243000	22242500	0.7268695652173913	0.8359	1	1	-0.1090304347826086	0.1090304347826086	0.7934021500887172	0.8484545454545455
22243000	22244000	22243500	0.7066788990825689	0.8451666666666666	1	1	-0.1384877675840977	0.1384877675840977	0.7934021500887172	0.8484545454545455
22244000	22245000	22244500	0.9076506849315068	0.8555555555555555	2	2	0.0520951293759512	0.0520951293759512	0.7934021500887172	0.8451666666666666
22245000	22246000	22245500	0.6666590909090908	0.8928333333333334	2	2	-0.2261742424242425	0.2261742424242425	0.795776	0.8451666666666666
22246000	22247000	22246500	NaN	NaN	0	0	NaN	NaN	0.7998	0.8451666666666666
22247000	22248000	22247500	0.8558469387755101	0.901	2	2	-0.0451530612244899	0.0451530612244899	0.7998	0.8451666666666666
22248000	22249000	22248500	0.83994	0.7095317460317461	2	2	0.1304082539682539	0.1304082539682539	0.8027725752508361	0.8451666666666666
22249000	22250000	22249500	0.7075368631368631	0.8144029535864978	2	2	-0.1068660904496346	0.1068660904496346	0.7998	0.8451666666666666
22250000	22251000	22250500	0.816386961722488	0.6681553911205074	2	2	0.1482315706019806	0.1482315706019806	0.7998	0.8451666666666666
22251000	22252000	22251500	NaN	NaN	0	0	NaN	NaN	0.816386961722488	0.8441967213114754
22252000	22253000	22252500	0.9064096153846152	0.9252201492537312	2	2	-0.018810533869116	0.018810533869116	0.8291389225705872	0.8359
22253000	22254000	22253500	0.8378700466200466	0.8951623742070873	2	2	-0.0572923275870407	0.0572923275870407	0.8227629421465377	0.8356437911874919
22254000	22255000	22254500	0.6445444444444444	0.7746566666666667	2	2	-0.1301122222222223	0.1301122222222223	0.8227629421465377	0.8304590591149938
22255000	22256000	22255500	0.703657329598506	0.6719395586824433	2	2	0.0317177709160627	0.0317177709160627	0.8114279636198647	0.8199667447207508
22256000	22257000	22256500	0.7934021500887172	0.8093711418880725	2	2	-0.0159689917993552	0.0159689917993552	0.8030651103647036	0.8118870477372852
22257000	22258000	22257500	0.9709100938967136	0.9606	2	2	0.0103100938967135	0.0103100938967135	0.7996612552121658	0.8093711418880725
22258000	22259000	22258500	0.65636762990456	0.6701474820143885	2	2	-0.0137798521098284	0.0137798521098284	0.8064689655172415	0.8093711418880725
22259000	22260000	22259500	0.7618928571428571	0.7279583144025442	2	2	0.0339345427403129	0.0339345427403129	0.8064689655172415	0.8093711418880725
22260000	22261000	22260500	0.888463492063492	0.8255305358550038	2	2	0.0629329562084881	0.0629329562084881	0.7996612552121658	0.805955399061033
22261000	22262000	22261500	0.978124765478424	0.984453125	2	2	-0.0063283595215759	0.0063283595215759	0.8064689655172415	0.805955399061033
22262000	22263000	22262500	0.9145705128205128	0.8441967213114754	2	2	0.0703737915090374	0.0703737915090374	0.8114279636198647	0.8076632704745528
22263000	22264000	22263500	0.8663888888888889	0.8648144269924376	2	2	0.0015744618964512	0.0015744618964512	0.8114279636198647	0.8076632704745528
22264000	22265000	22264500	0.7042027027027027	0.805955399061033	2	2	-0.1017526963583302	0.1017526963583302	0.8030651103647036	0.8076632704745528
22265000	22266000	22265500	0.7124264141190371	0.7841666666666667	2	2	-0.0717402525476296	0.0717402525476296	0.8030651103647036	0.7950610328638499
22266000	22267000	22266500	0.8602120999848224	0.7777716159809183	2	2	0.0824404840039041	0.0824404840039041	0.7996612552121658	0.805955399061033
22267000	22268000	22267500	0.8291389225705872	0.8353875823749838	2	2	-0.0062486598043965	0.0062486598043965	0.7965317026504415	0.7950610328638499
22268000	22269000	22268500	0.8064689655172415	0.6638579723609337	2	2	0.1426109931563077	0.1426109931563077	0.7866211904722865	0.7950610328638499
22269000	22270000	22269500	0.6914361702127659	0.6899895833333334	2	2	0.0014465868794325	0.0014465868794325	0.7708665439993565	0.7809691413237925
22270000	22271000	22270500	0.7996612552121658	0.7100204680851063	2	2	0.0896407871270594	0.0896407871270594	0.7708665439993565	0.7809691413237925
22271000	22272000	22271500	0.6808769841269842	0.7671496756255793	2	2	-0.0862726914985951	0.0862726914985951	0.7708665439993565	0.7809691413237925
22272000	22273000	22272500	0.5692492063492063	0.6550138888888889	2	2	-0.0857646825396826	0.0857646825396826	0.7545471780955402	0.7784667494931146
22273000	22274000	22273500	0.8830728222996516	0.9095358527131784	2	2	-0.0264630304135267	0.0264630304135267	0.7545471780955402	0.7768415561656417
22274000	22275000	22274500	0.7472014990482233	0.8594468768950879	2	2	-0.1122453778468646	0.1122453778468646	0.7668616759355811	0.7768415561656417
22275000	22276000	22275500	0.66423775	0.6328266480641787	2	2	0.0314111019358213	0.0314111019358213	0.7595159968882641	0.7784667494931146
22276000	22277000	22276500	0.8180181239948683	0.86777182949944	2	2	-0.0497537055045717	0.0497537055045717	0.7595159968882641	0.7784667494931146
22277000	22278000	22277500	0.9032533040654868	0.8172476322751323	2	2	0.0860056717903545	0.0860056717903545	0.7595159968882641	0.7784667494931146
22278000	22279000	22278500	0.82610625	0.8686	2	2	-0.04249375	0.04249375	0.7595159968882641	0.7768415561656417
22279000	22280000	22279500	0.0	0.6265714285714286	1	1	-0.6265714285714286	0.6265714285714286	0.7347361661907783	0.7768415561656417
22280000	22281000	22280500	0.7168362831858407	0.7759114963503649	2	2	-0.0590752131645242	0.0590752131645242	0.7528007495241117	0.7715305859879722
22281000	22282000	22281500	NaN	NaN	0	0	NaN	NaN	0.7630812500000002	0.7584079727334245
22282000	22283000	22282500	0.6807549019607844	0.4224159976211715	2	2	0.2583389043396128	0.2583389043396128	0.7630812500000002	0.7584079727334245
22283000	22284000	22283500	0.7798402308558559	0.8753961603375526	2	2	-0.0955559294816967	0.0955559294816967	0.7630812500000002	0.7584079727334245
22284000	22285000	22284500	0.3528823529411764	0.35	1	1	0.0028823529411764	0.0028823529411764	0.7630812500000002	0.7715305859879722
22285000	22286000	22285500	0.5665151515151515	0.669506591191067	2	2	-0.1029914396759155	0.1029914396759155	0.7630812500000002	0.7775366896778378
22286000	22287000	22286500	0.6012452852998065	0.5987919243986255	2	2	0.0024533609011809	0.0024533609011809	0.7630812500000002	0.7810982087699228
22287000	22288000	22287500	0.7092472527472526	0.7791618830053108	2	2	-0.0699146302580581	0.0699146302580581	0.7697964973641526	0.7851413807424447
22288000	22289000	22288500	0.771830494728305	0.7496662698412697	2	2	0.0221642248870352	0.0221642248870352	0.7758353627920804	0.7873741134751773
22289000	22290000	22289500	0.8928431726907631	0.664514565519984	2	2	0.228328607170779	0.228328607170779	0.7758353627920804	0.7851413807424447
22290000	22291000	22290500	0.6735789115646258	0.9028628950050968	2	2	-0.2292839834404709	0.2292839834404709	0.7758353627920804	0.7810982087699228
22291000	22292000	22291500	0.8991047008547008	0.8716548423423424	2	2	0.0274498585123584	0.0274498585123584	0.7758353627920804	0.7810982087699228
22292000	22293000	22292500	0.9	0.7992206551410372	2	2	0.1007793448589627	0.1007793448589627	0.7697964973641526	0.7775366896778378
22293000	22294000	22293500	0.8910192307692307	0.7230638576779026	2	2	0.1679553730913281	0.1679553730913281	0.7697964973641526	0.7775366896778378
22294000	22295000	22294500	0.7222708333333334	0.7872482269503547	2	2	-0.0649773936170212	0.0649773936170212	0.7697964973641526	0.7775366896778378
22295000	22296000	22295500	0.7584000000000001	0.6726869287683158	2	2	0.0857130712316842	0.0857130712316842	0.7697964973641526	0.7775366896778378
22296000	22297000	22296500	0.7677625000000001	0.707721649484536	2	2	0.0600408505154641	0.0600408505154641	0.7758353627920804	0.7710952812442249
22297000	22298000	22297500	0.8392767857142858	0.842328887195122	2	2	-0.0030521014808362	0.0030521014808362	0.771830494728305	0.7791618830053108
22298000	22299000	22298500	0.8333333333333333	0.9251666666666666	2	2	-0.0918333333333333	0.0918333333333333	0.771830494728305	0.7791618830053108
22299000	22300000	22299500	0.8022790697674419	0.891455793420416	2	2	-0.0891767236529741	0.0891767236529741	0.7677625000000001	0.7630286794831389
22300000	22301000	22300500	0.7450625000000001	0.7875	2	2	-0.0424374999999999	0.0424374999999999	0.771830494728305	0.7784391277387349
22301000	22302000	22301500	0.8726306719022687	0.7830345345345346	2	2	0.089596137367734	0.089596137367734	0.771830494728305	0.7791618830053108
22302000	22303000	22302500	0.873361111111111	0.7916591614906832	2	2	0.0817019496204278	0.0817019496204278	0.771830494728305	0.7830345345345346
22303000	22304000	22303500	0.845206043956044	0.8586393200295639	2	2	-0.0134332760735198	0.0134332760735198	0.8022790697674419	0.7837003171247356
22304000	22305000	22304500	0.8374473532796317	0.7204734812529663	2	2	0.1169738720266654	0.1169738720266654	0.8109845938375351	0.7872482269503547
22305000	22306000	22305500	0.3582537313432836	0.6201772151898735	1	1	-0.2619234838465898	0.2619234838465898	0.8066318318024885	0.7873741134751773
22306000	22307000	22306500	0.7625942028985507	0.3819680327868852	2	2	0.3806261701116655	0.3806261701116655	0.8123672969187675	0.7854742720375452
22307000	22308000	22307500	0.6256218905472637	0.6988002008032128	2	2	-0.0731783102559491	0.0731783102559491	0.8123672969187675	0.7854742720375452
22308000	22309000	22308500	0.8109845938375351	0.8651947293447293	2	2	-0.0542101355071942	0.0542101355071942	0.8123672969187675	0.7833674258296351
22309000	22310000	22309500	0.9045321481208548	0.8297521739130436	2	2	0.0747799742078113	0.0747799742078113	0.8066318318024885	0.7854742720375452
22310000	22311000	22310500	0.7591789473684211	0.7630286794831389	2	2	-0.0038497321147178	0.0038497321147178	0.8066318318024885	0.7856001585623678
22311000	22312000	22311500	0.8421644736842105	0.6576076923076923	2	2	0.1845567813765182	0.1845567813765182	0.8123672969187675	0.7895795807453416
22312000	22313000	22312500	0.7600519662921348	0.8008124999999999	2	2	-0.0407605337078651	0.0407605337078651	0.8123672969187675	0.7895795807453416
22313000	22314000	22313500	0.6836253086419753	0.6682083333333333	2	2	0.015416975308642	0.015416975308642	0.8066318318024885	0.7895795807453416
22314000	22315000	22314500	0.5771712332652599	0.6176253799392097	2	2	-0.0404541466739498	0.0404541466739498	0.7937356887298748	0.7856001585623678
22315000	22316000	22315500	0.81375	0.7784391277387349	2	2	0.035310872261265	0.035310872261265	0.7851923076923077	0.7837003171247356
22316000	22317000	22316500	0.7628101694915255	0.7837003171247356	2	2	-0.0208901476332101	0.0208901476332101	0.7851923076923077	0.7830345345345346
22317000	22318000	22317500	0.7319923933209648	0.861828947368421	2	2	-0.1298365540474562	0.1298365540474562	0.7851923076923077	0.7784391277387349
22318000	22319000	22318500	0.8925620604781999	0.8961336315719537	2	2	-0.0035715710937538	0.0035715710937538	0.776625	0.7784391277387349
22319000	22320000	22319500	0.9506038252819748	0.9156927710843372	2	2	0.0349110541976375	0.0349110541976375	0.7628101694915255	0.7784391277387349
22320000	22321000	22320500	NaN	NaN	0	0	NaN	NaN	0.7625942028985507	0.7837003171247356
22321000	22322000	22321500	0.8537649572649573	0.7335946582875098	2	2	0.1201702989774474	0.1201702989774474	0.7625942028985507	0.8008124999999999
22322000	22323000	22322500	0.8514583333333334	0.9736973684210526	2	2	-0.1222390350877191	0.1222390350877191	0.7600519662921348	0.8008124999999999
22323000	22324000	22323500	0.8384384615384615	0.72	2	2	0.1184384615384614	0.1184384615384614	0.7600519662921348	0.8209430894308944
22324000	22325000	22324500	0.7213066646191646	0.8996869918699186	2	2	-0.178380327250754	0.178380327250754	0.7591789473684211	0.8209430894308944
22325000	22326000	22325500	0.776625	0.835375	2	2	-0.0587499999999999	0.0587499999999999	0.7383333333333333	0.8209430894308944
22326000	22327000	22326500	0.883059090909091	0.8697272727272728	2	2	0.0133318181818181	0.0133318181818181	0.7332	0.835375
22327000	22328000	22327500	0.7851923076923077	0.7765882352941176	2	1	0.0086040723981901	0.0086040723981901	0.7332	0.8372093023255814
22328000	22329000	22328500	0.7383333333333333	0.9451697127937336	1	1	-0.2068363794604003	0.2068363794604003	0.7325961966604824	0.8495191248470012
22329000	22330000	22329500	0.6164109589041097	0.7378	1	1	-0.1213890410958903	0.1213890410958903	0.7332	0.861828947368421
22330000	22331000	22330500	NaN	NaN	0	0	NaN	NaN	0.7332	0.861828947368421
22331000	22332000	22331500	0.42875	0.7040845070422536	1	1	-0.2753345070422535	0.2753345070422535	0.7332	0.861828947368421
22332000	22333000	22332500	0.8602599999999999	0.649	1	1	0.2112599999999999	0.2112599999999999	0.7332	0.8697272727272728
22333000	22334000	22333500	0.6473333333333332	0.8209430894308944	1	1	-0.1736097560975612	0.1736097560975612	0.7332	0.8697272727272728
22334000	22335000	22334500	0.62391452991453	0.9351739130434784	1	1	-0.3112593831289485	0.3112593831289485	0.7332	0.8625
22335000	22336000	22335500	0.6630386740331491	0.9108848167539266	1	1	-0.2478461427207775	0.2478461427207775	0.7213066646191646	0.8625
22336000	22337000	22336500	0.6233424657534247	0.877282208588957	1	1	-0.2539397428355323	0.2539397428355323	0.6921726693261568	0.8661136363636364
22337000	22338000	22337500	0.5971395348837208	0.7345714285714287	1	1	-0.1374318936877078	0.1374318936877078	0.6565568370165745	0.8700659264399724
22338000	22339000	22338500	0.3923333333333333	0.9015081967213115	1	1	-0.5091748633879782	0.5091748633879782	0.650075	0.8697272727272728
22339000	22340000	22339500	0.54026	0.9394741379310346	1	1	-0.3992141379310346	0.3992141379310346	0.650075	0.8704045801526719
22340000	22341000	22340500	0.7332	0.8372093023255814	1	1	-0.1040093023255814	0.1040093023255814	0.650075	0.8704045801526719
22341000	22342000	22341500	0.5971782945736435	0.8718034188034188	1	1	-0.2746251242297753	0.2746251242297753	0.650075	0.8704045801526719
22342000	22343000	22342500	0.7430555555555556	0.9443174603174604	1	1	-0.2012619047619047	0.2012619047619047	0.650075	0.8718034188034188
22343000	22344000	22343500	NaN	NaN	0	0	NaN	NaN	0.650075	0.877282208588957
22344000	22345000	22344500	NaN	NaN	0	0	NaN	NaN	0.650075	0.8718034188034188
22345000	22346000	22345500	0.3582	0.843591304347826	1	1	-0.485391304347826	0.485391304347826	0.6565568370165745	0.8745428136961879
22346000	22347000	22346500	0.781125	0.8127354838709678	1	1	-0.0316104838709678	0.0316104838709678	0.6565568370165745	0.8745428136961879
22347000	22348000	22347500	0.808386430678466	0.90439222614841	1	1	-0.0960057954699439	0.0960057954699439	0.6565568370165745	0.8857244376278118
22348000	22349000	22348500	0.4375	0.8625	1	1	-0.425	0.425	0.6565568370165745	0.8882261904761904
22349000	22350000	22349500	0.7717391304347826	0.56825	1	1	0.2034891304347825	0.2034891304347825	0.6695263792700956	0.8882261904761904
22350000	22351000	22350500	0.650075	0.8704045801526719	1	1	-0.2203295801526719	0.2203295801526719	0.6950903755868545	0.8882261904761904
22351000	22352000	22351500	0.6166666666666667	0.8941666666666667	1	1	-0.2774999999999999	0.2774999999999999	0.7187748226950355	0.8882261904761904
22352000	22353000	22352500	0.5980980392156863	0.9462972972972972	1	1	-0.3481992580816109	0.3481992580816109	0.7282914893617021	0.8948113553113554
22353000	22354000	22353500	NaN	NaN	0	0	NaN	NaN	0.7381277777777777	0.8948113553113554
22354000	22355000	22354500	0.8896377952755905	0.9649766081871344	1	1	-0.0753388129115437	0.0753388129115437	0.757397342995169	0.8882261904761904
22355000	22356000	22355500	0.8359140625	0.9842931937172776	1	1	-0.1483791312172775	0.1483791312172775	0.775374828375286	0.8882261904761904
22356000	22357000	22356500	0.7790105263157895	0.8681069182389937	1	1	-0.0890963919232041	0.0890963919232041	0.7797947368421052	0.8948113553113554
22357000	22358000	22357500	0.780578947368421	0.8954560439560441	1	1	-0.114877096587623	0.114877096587623	0.7808519736842106	0.8948113553113554
22358000	22359000	22358500	0.7858035714285715	0.9144957264957264	1	1	-0.128692155067155	0.128692155067155	0.7834642857142857	0.8882261904761904
22359000	22360000	22359500	0.6760140845070423	0.7897515923566879	1	1	-0.1137375078496456	0.1137375078496456	0.781125	0.8879846570397112
22360000	22361000	22360500	NaN	NaN	0	0	NaN	NaN	0.7808519736842106	0.891075661853189
22361000	22362000	22361500	NaN	NaN	0	0	NaN	NaN	0.7834642857142857	0.891075661853189
22362000	22363000	22362500	0.5715	0.9710192307692308	1	1	-0.3995192307692308	0.3995192307692308	0.7880630760368663	0.891075661853189
22363000	22364000	22363500	0.8164285714285713	0.8822857142857142	1	1	-0.0658571428571429	0.0658571428571429	0.7831912593984962	0.891075661853189
22364000	22365000	22364500	0.7141666666666666	0.7255	1	1	-0.0113333333333334	0.0113333333333334	0.7858035714285715	0.8941666666666667
22365000	22366000	22365500	0.7233829787234043	0.9488820512820514	1	1	-0.2254990725586471	0.2254990725586471	0.7858035714285715	0.8941666666666667
22366000	22367000	22366500	0.837139534883721	0.9118333333333332	1	1	-0.0746937984496123	0.0746937984496123	0.7858035714285715	0.8954560439560441
22367000	22368000	22367500	0.85	0.9174	1	1	-0.0674	0.0674	0.7858035714285715	0.9004703243243243
22368000	22369000	22368500	0.9	0.7673546511627908	1	1	0.1326453488372092	0.1326453488372092	0.7858035714285715	0.8954560439560441
22369000	22370000	22369500	0.9142857142857144	0.7904285714285714	1	1	0.1238571428571428	0.1238571428571428	0.7831912593984962	0.8917203504978777
22370000	22371000	22370500	0.8064193548387097	0.9563043478260868	1	1	-0.1498849929873771	0.1498849929873771	0.7797947368421052	0.8851351856627128
22371000	22372000	22371500	0.8279999999999998	0.9921889763779528	1	1	-0.1641889763779528	0.1641889763779528	0.7689170278637771	0.8835120031483668
22372000	22373000	22372500	0.9177764705882354	0.8284285714285714	1	1	0.089347899159664	0.089347899159664	0.7588235294117647	0.8847382920110193
22373000	22374000	22373500	0.7903225806451613	0.866728494623656	1	2	-0.0764059139784947	0.0764059139784947	0.7574882731169625	0.8822857142857142
22374000	22375000	22374500	0.7271919191919193	0.8879846570397112	1	2	-0.1607927378477919	0.1607927378477919	0.7574882731169625	0.8822857142857142
22375000	22376000	22375500	0.7588235294117647	0.9182572900955251	1	2	-0.1594337606837605	0.1594337606837605	0.7574882731169625	0.8822857142857142
22376000	22377000	22376500	0.8452857142857143	0.8721511627906977	1	2	-0.0268654485049834	0.0268654485049834	0.7528021299070663	0.8835120031483668
22377000	22378000	22377500	0.820589552238806	0.8614963414634147	2	2	-0.0409067892246086	0.0409067892246086	0.7484725219824141	0.8822857142857142
22378000	22379000	22378500	0.7128333333333334	0.9017857142857144	2	2	-0.1889523809523808	0.1889523809523808	0.7574882731169625	0.8822857142857142
22379000	22380000	22379500	NaN	NaN	0	0	NaN	NaN	0.7529803975496883	0.8824728297803441
22380000	22381000	22380500	0.672673076923077	0.8373124999999999	2	2	-0.1646394230769229	0.1646394230769229	0.7529803975496883	0.8824728297803441
22381000	22382000	22381500	0.7574882731169625	0.9004703243243243	2	2	-0.1429820512073617	0.1429820512073617	0.7529803975496883	0.8761792651701833
22382000	22383000	22382500	0.731859375	0.9753852459016392	2	2	-0.2435258709016393	0.2435258709016393	0.7482942543397921	0.8694398287071768
22383000	22384000	22383500	0.7289583333333334	0.7986493506493506	2	2	-0.0696910173160172	0.0696910173160172	0.739987680848585	0.8694398287071768
22384000	22385000	22384500	0.6661457341794466	0.8802073675496689	2	2	-0.2140616333702223	0.2140616333702223	0.7304088541666667	0.8694398287071768
22385000	22386000	22385500	0.6617222222222222	0.8475973837209303	2	2	-0.185875161498708	0.185875161498708	0.7289583333333334	0.8721511627906977
22386000	22387000	22386500	0.7008010029470482	0.8847382920110193	2	2	-0.1839372890639711	0.1839372890639711	0.7280751262626264	0.8694398287071768
22387000	22388000	22387500	NaN	NaN	0	0	NaN	NaN	0.7280751262626264	0.8694398287071768
22388000	22389000	22388500	0.5563128324468085	0.8078618687198225	2	2	-0.2515490362730139	0.2515490362730139	0.7200126262626263	0.8761792651701833
22389000	22390000	22389500	0.8457557189542483	0.9411730294183696	2	2	-0.0954173104641212	0.0954173104641212	0.7068171681401908	0.8761792651701833
22390000	22391000	22390500	0.5548272471910112	0.8646150810137101	2	2	-0.3097878338226989	0.3097878338226989	0.7008010029470482	0.8721511627906977
22391000	22392000	22391500	0.74811598669717	0.9821033926585094	2	2	-0.2339874059613393	0.2339874059613393	0.7008010029470482	0.8721511627906977
22392000	22393000	22392500	0.7484725219824141	0.8640485294117646	2	2	-0.1155760074293504	0.1155760074293504	0.6946342105263159	0.8646150810137101
22393000	22394000	22393500	0.768125	0.979125	2	2	-0.211	0.211	0.6946342105263159	0.8802073675496689
22394000	22395000	22394500	NaN	NaN	0	0	NaN	NaN	0.6808970731707318	0.8646150810137101
22395000	22396000	22395500	0.6257857142857144	0.6902419759570495	2	2	-0.0644562616713351	0.0644562616713351	0.6877656418485238	0.8724112242816895
22396000	22397000	22396500	0.4583933516483517	0.8164068181818183	2	2	-0.3580134665334665	0.3580134665334665	0.697717606736682	0.8804055905544954
22397000	22398000	22397500	0.5751993464052287	0.8541255813953488	2	2	-0.27892623499012	0.27892623499012	0.697717606736682	0.8804055905544954
